IMU1_AccX,IMU1_AccY,IMU1_AccZ,IMU1_GyroX,IMU1_GyroY,IMU1_GyroZ,IMU2_AccX,IMU2_AccY,IMU2_AccZ,IMU2_GyroX,IMU2_GyroY,IMU2_GyroZ,IMU3_AccX,IMU3_AccY,IMU3_AccZ,IMU3_GyroX,IMU3_GyroY,IMU3_GyroZ,IMU4_AccX,IMU4_AccY,IMU4_AccZ,IMU4_GyroX,IMU4_GyroY,IMU4_GyroZ,IMU5_AccX,IMU5_AccY,IMU5_AccZ,IMU5_GyroX,IMU5_GyroY,IMU5_GyroZ,IMU6_AccX,IMU6_AccY,IMU6_AccZ,IMU6_GyroX,IMU6_GyroY,IMU6_GyroZ,IMU7_AccX,IMU7_AccY,IMU7_AccZ,IMU7_GyroX,IMU7_GyroY,IMU7_GyroZ,IMU8_AccX,IMU8_AccY,IMU8_AccZ,IMU8_GyroX,IMU8_GyroY,IMU8_GyroZ,IMU9_AccX,IMU9_AccY,IMU9_AccZ,IMU9_GyroX,IMU9_GyroY,IMU9_GyroZ,IMU10_AccX,IMU10_AccY,IMU10_AccZ,IMU10_GyroX,IMU10_GyroY,IMU10_GyroZ,IMU11_AccX,IMU11_AccY,IMU11_AccZ,IMU11_GyroX,IMU11_GyroY,IMU11_GyroZ,IMU12_AccX,IMU12_AccY,IMU12_AccZ,IMU12_GyroX,IMU12_GyroY,IMU12_GyroZ
-1888.0,-5084.0,16248.0,1769.0,1312.0,309.0,-1882.9657714721886,-5045.942621844735,16299.810519451476,1756.636087492946,1311.4855469835509,318.044384600316,-2056.2881981830747,-4946.811991907247,16209.799837169843,1787.7612738649527,1304.9642948305936,304.1548238677872,-1733.5599750166598,-5191.1326368250275,16082.477671714978,1778.2545811048435,1310.762516618735,318.2329061951243,-1745.0087390289111,-5211.706116406428,16022.822892094166,1779.9585754696977,1311.947924181774,303.0399804134287,-1937.5755143870235,-5249.169993819606,16353.240186899266,1760.7280779929479,1308.7130711113716,312.5645777270938,-1818.1089264605612,-5161.603035223947,16235.49025978574,1749.4757040179798,1316.5381081018315,302.108165963052,-1867.2083262719993,-5018.99335762141,16100.434425811687,1790.4530616004588,1306.1488514832038,300.8444947489134,-2010.0161774681976,-5128.012878028782,16125.611677385134,1742.7366417752323,1328.56770510893,298.21236543865035,-1708.671981306624,-5109.017730698465,16164.401959609184,1772.3904793490112,1325.9449383135097,297.9480783295316,-1943.4727071865407,-5264.121767640734,16022.904323170922,1766.4053948709764,1317.5757865401945,309.65904493410835,-1921.9600013856364,-5226.621636714564,16222.24017948701,1768.8055511190798,1306.4882801067297,308.850494998813
-1860.0,-5020.0,16232.0,1719.0,1311.0,269.0,-1982.142480442946,-5004.092708995542,16276.471707567825,1717.9026683609015,1304.097482137314,293.885486438343,-1889.2233743183585,-5012.4682077627085,16153.864317378882,1738.448860586743,1310.5330129927327,261.152437309043,-1894.13393426197,-4915.853425421461,16276.638052804927,1722.3829158589429,1330.362239306905,290.2998691768641,-1947.260910136236,-4945.641126949504,16193.053784311669,1712.0820230497152,1320.7651229053686,266.628738142348,-1706.645864650249,-5149.677923453968,16316.79928760284,1719.2202008596767,1322.8871774044767,270.32610749868087,-1768.65389143486,-5047.668706423666,16106.20427254721,1715.6270810489334,1312.0082100910247,276.58665335112494,-1820.01495565299,-5016.858312491715,16260.42444784281,1704.5336449429071,1326.965169008329,268.6642499443133,-1823.7829418053057,-5020.450716505438,16314.2132593298,1722.4430778962687,1325.157256089664,289.609467350916,-1786.4345740221672,-5170.517853804794,16169.761032041404,1732.6412514050305,1308.5540183553724,278.6184650141449,-1815.9945833259105,-4827.019446965116,16284.7651637698,1715.4769265398909,1314.398139138366,275.16259870237053,-1877.3861863738562,-5210.53799970542,16349.090987182139,1726.953083742483,1324.252991845923,275.6975021734084
-1808.0,-5072.0,16196.0,1699.0,1295.0,299.0,-1764.8714421910524,-5194.494019461579,16226.890822711068,1690.6462169951383,1309.5838673587484,305.16757245135824,-1821.5075076991284,-4917.7884865671,16165.231846322453,1703.6391147030934,1283.917671000634,296.91184217652557,-1695.6661298575254,-5011.865489887213,16235.25245020811,1678.462981386438,1288.7359276112566,281.1562581368964,-1859.9729665768168,-5130.627256436459,16097.778371591892,1718.683602148069,1289.9370842565997,326.29357933960387,-1856.1576785045665,-5115.678172270676,16200.951096740504,1699.1993521533586,1302.716210750451,300.0265567385544,-1697.689222296392,-4849.339147303549,16383.800765897311,1701.3361072721038,1312.6605264098305,296.54633813004995,-1685.4023902635467,-5145.4962235759085,16192.060499055713,1712.2765592580242,1287.7745497488936,287.0665980362371,-1768.5282521768368,-5086.8324694561525,16409.485555816547,1687.8620396732806,1288.522197353696,299.3833203716754,-1705.9942060026126,-5103.439467156114,16266.816623778122,1694.635239285716,1288.605641464182,310.1248720194684,-1847.2829798896544,-4967.939101960515,16277.906185950611,1699.7931763428346,1290.6617974154858,298.0543965409687,-1940.7478983994363,-5182.682035033347,16314.461032651066,1696.543456420548,1293.9597099443224,293.0441058324781
-1852.0,-5136.0,16132.0,1790.0,1290.0,288.0,-2006.5674853440607,-5077.269184313806,16253.806228533314,1782.7748109938707,1277.2902786090606,300.09268339782767,-1680.6365230133972,-5104.173948009242,16182.625280397691,1773.3289266670345,1289.392507722288,285.7031500227724,-1867.1053402426924,-4988.606444118376,16137.055482218548,1779.6300549641237,1296.5706824380356,292.4502721589054,-1813.1365733203802,-5012.76309393296,16184.661656548564,1793.4519115876442,1269.9470382192226,303.61854954198714,-1984.3407716763995,-5202.687629592418,16215.728615358861,1791.0903730485181,1282.3442264080677,284.3748666211028,-1958.67448751206,-5027.036101113933,16032.906761230175,1796.5935796140523,1299.842885897516,290.9585108395835,-1956.5270270374856,-5110.079534956608,15972.081434916176,1785.433295801384,1286.0386792983759,269.84406506601294,-1859.407065451624,-5239.339216635583,16154.492506808523,1791.3357838258596,1273.5989694301543,298.939710953087,-1839.9856421052045,-5256.158100438178,16062.01501751037,1781.6905213274015,1307.6097106251525,289.89291687561354,-1881.0915941233986,-5005.340331819972,16104.826016834615,1800.6307275807692,1288.740779024811,287.1720200524681,-1740.1120634992976,-5159.750333207829,16196.9625895205,1782.7055211484503,1290.882010961784,280.29126011212344
-1820.0,-5020.0,16220.0,1728.0,1266.0,318.0,-1944.6233907647588,-4932.4479779376215,16117.784959515579,1728.1346139235336,1274.150704753123,318.7586384979214,-1843.0501581065066,-4868.381727709682,16209.343878655774,1746.6000541756625,1273.4332985778458,304.2998859296384,-1961.2688708195365,-4901.720234314863,16501.965471725875,1736.9226712641373,1272.1761801572588,323.8725930420803,-1813.6137211074756,-5108.235612322794,16417.847876662927,1719.1005227617873,1266.1255032991269,306.11655867613115,-2023.6321964377537,-4948.344938397989,16129.868138853824,1738.2294515252431,1271.7749775536504,316.70278650279045,-1864.958351594723,-5123.284139572803,16126.097845307373,1745.0802682867409,1286.8690287924458,320.82302728204854,-1965.919805430482,-5121.869199898019,16248.611886490686,1721.746244866004,1263.456597818367,327.6550062050092,-1784.8033479795254,-5047.846167193549,16150.967591257186,1733.604988032427,1265.2294888537026,310.9307527176356,-2019.2370014384485,-5090.705884167193,16298.940789520211,1727.7816695815627,1289.1028937834908,308.7381777160811,-1801.3812729940094,-5029.237449050902,16187.950118857465,1728.4184821433148,1260.9891196980188,313.6477668767366,-1963.8688156897667,-5019.870170137156,16237.07695419533,1728.1656180716534,1258.4951830152752,320.14022810455606
-1884.0,-5080.0,16156.0,1742.0,1270.0,298.0,-1826.8591124329557,-4762.27792580264,15987.154452089051,1741.1058679703133,1271.8095488034903,306.38783075523185,-1989.6343720100942,-5047.053499133583,16111.180121326259,1758.5032004792013,1271.2785215082254,307.88967266991904,-1940.0560548607805,-5119.614240437255,16226.31935709135,1757.8558644374048,1278.8156573422157,300.1350394177467,-2001.6348555135107,-5038.2295518510045,16159.1948430741,1743.932742729928,1277.1489695515124,306.30505343627533,-1834.3652117989789,-5166.591996685256,15987.236626969523,1739.6790282180323,1270.8746108967734,298.10050729979406,-1739.3099383934186,-5057.861999561701,16061.863897782645,1750.2002819794109,1276.4260677415741,302.0087945603216,-1896.6674567329922,-5029.856575074695,16324.16055444979,1742.3334070846995,1276.1084264064366,296.0039993856543,-2050.1823261259565,-5113.38979435818,16317.674804884911,1739.2204284313723,1260.4636517789017,292.3927233460129,-1840.9271139005843,-4899.013488199921,16071.236813180405,1742.1209312066137,1265.151813685726,292.54741719748637,-2129.1534548181558,-5108.853842668934,16184.258431117183,1751.9846851851246,1260.8442541672785,288.1311665141821,-1967.294184086231,-5161.9239446849615,16145.829293223609,1752.3978533356728,1276.0310492944259,295.8579040646469
-1772.0,-5064.0,16240.0,1741.0,1299.0,282.0,-1925.2992637365246,-5147.311039031396,16161.019985721166,1741.628328468576,1293.98300338681,283.5289892697369,-1920.5811928366525,-5338.958119178859,16292.703431228445,1742.8089689995213,1301.4354397524382,286.25353466878613,-1650.0165002949125,-5265.651369770278,16137.238488752939,1742.6106272658096,1289.6731224457508,280.86342432838035,-1752.150771588069,-5134.5488306833995,16330.033998206893,1736.141800969227,1292.8368873678314,282.90070167304646,-1717.5898706297294,-5078.365582161514,16334.851082249601,1745.0377508799932,1296.40233173931,272.1054083123134,-1914.2634277048878,-5182.652088012601,16277.73025104815,1739.6994915734185,1291.2585241665188,277.7361916405323,-1685.586195583126,-5189.788305882231,16347.329620661714,1727.202846294638,1308.8626767505923,273.0211860856143,-1751.8375226793794,-5251.12142007727,16270.522477493147,1737.2416265773563,1300.5608964953615,298.76572183745935,-1645.9865945009935,-5077.929698548692,16158.177624854037,1732.3011965143562,1283.54402813405,282.07896155634137,-1779.0654878526693,-5064.842290776929,16342.839790879778,1730.9918712311867,1297.6477173462758,280.8398913574512,-1733.6017787774197,-5114.601812992243,16302.239705418262,1729.5190038631463,1307.7404624992043,281.7786502247652
-1840.0,-5076.0,16184.0,1717.0,1308.0,312.0,-1651.1580846877046,-4952.863101446701,16079.446043390839,1727.2801724607955,1301.8166619925453,305.16799492146254,-1902.9186066112745,-5070.819875449929,16169.419408275819,1729.8775881615206,1298.0952594881892,307.09892046886256,-1731.4450825793133,-5117.875394883646,16077.780148031154,1716.5283493449253,1311.2314725990204,311.3790520295082,-1859.6290835734417,-5195.701479851736,16087.76480725664,1736.9617060780147,1309.5268348383318,320.1175837733765,-1824.64064884236,-5308.869901394388,16306.943641314507,1713.7715708262256,1318.2865849250006,307.6644600552114,-1970.0441957807818,-5138.174791747308,16172.389689724247,1718.043261554702,1323.678730420028,318.5503162791037,-1694.3534486936082,-5160.02127321529,16116.973293471854,1721.4243577556197,1319.9954459664666,320.8038484016065,-1844.6391534754737,-5087.969171302791,16167.812952401742,1698.4460284643658,1296.403273940119,304.2036098596632,-1834.744054559435,-4777.870470742768,16200.554789243703,1725.7033535300825,1292.8959591783837,310.6835482108183,-1626.066627333182,-5050.110044522303,16171.766390424607,1695.6684458908735,1316.5340275355984,327.31098102759233,-1874.3670329292502,-5087.775014096781,15978.394814091107,1715.154640762969,1323.3410747455787,307.3401543389167
-1852.0,-5072.0,16256.0,1767.0,1328.0,311.0,-2016.3254677045372,-5280.065665339491,16299.828601571337,1757.5513495226419,1323.4425480981608,317.1238381527933,-1658.1589553709564,-5100.368959392049,16099.967045539308,1756.4500030580707,1313.2560084070435,309.1266672272107,-1826.9912779639956,-5200.716577057545,16349.994106968827,1778.4033259825371,1314.670426428725,295.083950358498,-1820.996226710384,-4944.980009263325,16224.981742711392,1753.9051224706016,1337.1119709018656,315.53552856472925,-2025.3972425858037,-5103.692999530356,16385.377474453373,1756.3813189504494,1338.7674267427865,306.37792288342126,-1834.1726855340462,-5066.470114874465,16064.569267698207,1772.2314459290537,1334.6255372564638,294.0292801701191,-1869.647490797228,-4911.356513940893,16256.445996060462,1770.261987060938,1322.823746495846,313.45513839351537,-1826.2283080828092,-5037.085024666203,16502.14478572091,1761.9108911490653,1318.032395856418,310.7191815953911,-1928.1612018815724,-5192.039227737428,16368.940393842462,1777.5172508294884,1329.3560172490133,314.9400441159919,-1754.1073455500564,-5064.410691175459,16406.806712622492,1770.0750213318577,1325.570952865402,318.60255893491,-1808.447647020949,-4992.284828829687,16160.0448801688,1763.9050027083438,1310.8101384948875,309.9979073652678
-1848.0,-5056.0,16188.0,1759.0,1283.0,323.0,-1827.5048610349966,-5106.118294739076,16331.506249163755,1767.188711064786,1288.8401444797769,317.11317000140696,-1979.059074357879,-5138.809930445133,16246.397774786667,1770.9360680194975,1285.6841106607583,324.689522852779,-1872.604934732539,-5093.36637096001,16270.361882442174,1730.6090249812069,1278.3647082124091,325.48994997410153,-1822.710557077056,-5159.021312178175,16031.239571921253,1753.413620445907,1280.5318355384177,336.0252288755817,-1857.8035313219566,-5126.143454872209,16309.154553909168,1761.3644903690176,1277.856690607273,313.6267518527538,-1887.0420162271903,-4973.742170802481,16179.215170093996,1751.1529254492798,1293.451356690674,326.1186914700979,-1883.5465473779504,-5137.07298721608,16215.303070620575,1755.141945963341,1298.8452095218377,326.81352659164764,-1672.6528457446097,-4936.77989046577,16091.995880524448,1761.7121418479435,1283.2400716069424,319.0972244337794,-1898.1257134175294,-4945.4592085538425,16176.805083839248,1744.106723868675,1275.3465275201913,311.19567122257735,-1778.0633280414977,-5103.416533630376,16241.376397386088,1753.0081276335795,1274.4099955008678,330.0185283260217,-1941.036435546931,-5061.807239473428,16079.483204730606,1770.6690635168097,1278.0303425533205,314.0527830290891
-1856.0,-5016.0,16172.0,1758.0,1353.0,306.0,-1746.5997242487633,-4729.077340899532,16519.175640780246,1756.1343997817746,1349.1356467955422,308.41719094888543,-1816.0381168694032,-4998.881863984378,16063.5328789068,1752.749706668071,1338.0786098915214,298.5860621149535,-1702.2597831274206,-4900.848826582837,16230.977217436222,1750.5992943518804,1338.5248027435814,309.24565833508024,-1737.6109070128416,-4846.860906397796,16219.742047443766,1756.290698404205,1356.1191981343043,313.47180248909945,-1973.7786499001757,-5146.341560803167,16090.462018520775,1758.0418667236208,1344.1859746936498,305.4454091807043,-1778.3475360726636,-4998.627529335275,16039.917825071689,1763.5835997098634,1347.0758545876392,280.12084578799085,-1899.8522723906137,-4962.9962790646705,16171.666184963533,1753.719155522494,1363.216048185369,317.44171899402204,-1886.918129839162,-5029.957196258031,16204.140158594819,1754.0430089987856,1349.2726704635024,322.77007706015957,-1930.4873738334556,-4939.458021369175,16218.898675769546,1758.9538125352256,1352.4032389128745,312.74550873110314,-1663.8973482383271,-5103.404079364426,16197.312330697052,1761.938455081559,1344.2307821806608,301.2844503832133,-1971.494387594207,-4782.564340653469,16250.820074484009,1742.29284229442,1354.1956990641074,309.1635444210101
